"","","","","Recurrent","Capital"
"","Head No.","","","Expenditure","Expenditure"
"","","","","Rs.","Rs."
"","","head  207 department of archaeology","","",""
"","","programme 01","operational activities","341,000,000","25,000,000"
"","","programme 02","development activities","1,706,000,000","448,000,000"
"","","head  208 department of national museums","","",""
"5","","programme 01","operational activities","98,000,000","30,000,000"
"","","programme 02","development activities","333,000,000","319,000,000"
"","","head  209 department of national archives","","",""
"","","programme 01","operational activities","168,000,000","10,000,000"
"","","programme 02","development activities","116,000,000","1,471,000,000"
"10","","Ministry of Finance, Planning and Economic Development","","",""
"","","Recurrent","484,924,100,000","",""
"","","Capital","229,253,400,000","",""
"","made up as follows :-","","","",""
"","","head  102 minister  of  finance, planning and economic development","","",""
"15","","programme 01","operational activities","248,693,718,000","686,500,000"
"","","programme 02","development activities","12,000,000","13,315,000,000"
"","","head  237 department of national planning","","",""
"","","programme 01","operational activities","163,250,000","15,546,000,000"
