"","","","","Recurrent","Capital"
"","Head No.","","","Expenditure","Expenditure"
"","","","","Rs.","Rs."
"","made up as follows :-","","","",""
"","","head  103 minister of defence","","",""
"","","programme 01","operational activities","8,087,000,000","5,831,000,000"
"","","programme 02","development activities","6,687,000,000","6,564,000,000"
"5","","head  222 Sri lanka army","","",""
"","","programme 01","operational activities","220,090,000,000","5,435,000,000"
"","","head  223 Sri lanka navy","","",""
"","","programme 01","operational activities","73,210,000,000","19,353,000,000"
"","","head  224 Sri lanka air force","","",""
"10","","programme 01","operational activities","50,784,000,000","21,391,000,000"
"","","head  304 department of meteorology","","",""
"","","programme 02","development activities","477,000,000","1,019,000,000"
"","","head  320 department of civil Security","","",""
"","","programme 01","operational activities","22,273,000,000","157,000,000"
"15","","head  325 department of Sri lanka coast Guard","","",""
"","","programme 01","operational activities","392,000,000","250,000,000"
"","","Ministry of Justice and National Integration","","",""
"","","","38,060,900,000","",""
"","","Recurrent","","",""
"","","Capital                                          16,045,600,000","","",""
