"onrÕs,a,  ke;sùu","",""
"^i&","weÕs,s  mqrela  ;=kla","50"
"^ii&","weÕs,s  mqrela  folla","40"
"^iii& tla  weÕs,s  mqrella","","20"
"ue±`.s,a,"" fj±Õs,a, iy iq<eÕs,a, ke;s ùu","",""
"^i&","weÕs,s  mqrela  ;=kla","30"
"^ii&","weÕs,s  mqrela  folla","20"
"^iii& tla  weÕs,s  mqrella","","15"
"ll=,  ke;sùu","",""
"^i&","oKysiska  fyda  bka  by<g","90"
"^ii&","oKysiska  fyda  bka  my<g","80"
"mdoj,  ;=jd,","",""
"^i&","fomd  ke;sùu","100"
"^ii&","tla  mdohla  ke;sùu","90"
"md  weÕs,s  ke;sùu","",""
"","^i& udmg weÕs,a, - weÕs,s mqrela folu","40"
"","^ii& udmg weÕs,a, - tla weÕs,s mqrella","20"
"","^iii& udmg  weÕs,a,  fkdjk  tllg  jeä  weÕs,s  .Kkla","20"
"","ke;sjqjfyd;a""  tla  tla  weÕs,a,  i|yd",""
