"Made up as follows :-","","",""
"Head  110 Minister of  Justice and National Integration","","",""
"Programme 01","Operational Activities","6,872,800,000","6,148,500,000"
"Head  228 Courts Administration","","",""
"Programme 01","Operational Activities","10,997,650,000","4,998,700,000"
"Head  229 Attorney General's  Department","","",""
"Programme 01","Operational Activities","2,005,000,000","65,000,000"
"Head  230 Legal Draftsman's  Department","","",""
"Programme 01","Operational Activities","220,500,000","20,000,000"
"Head  231 Department of Debt Conciliation Board","","",""
"Programme 01","Operational Activities","100,200,000","5,000,000"
"Head  232 Department of Prisons","","",""
"Programme 01","Operational Activities","15,773,000,000","4,607,000,000"
"Head  233 Department of Government Analyst","","",""
"Programme 01","Operational Activities","732,400,000","246,400,000"
"Head  234 Office of the Registrar of the Supreme Court","","",""
"Programme 01","Operational Activities","379,350,000","16,000,000"
"Head  235 Law Commission of Sri Lanka","","",""
"Programme 01","Operational Activities","26,000,000","2,000,000"
