"Head  259 District Secretariat, Matale","","",""
"Programme 01","Operational Activities","1,771,000,000","150,000,000"
"Head  260 District Secretariat, Nuwara-Eliya.","","",""
"Programme 01","Operational Activities","1,355,000,000","109,000,000"
"Head  261 District Secretariat, Galle","","",""
"Programme 01","Operational Activities","3,410,000,000","545,000,000"
"Head  262 District Secretariat ,Matara","","",""
"Programme 01","Operational Activities","2,750,000,000","473,000,000"
"Head  263 District Secretariat , Hambantota","","",""
"Programme 01","Operational Activities","2,008,000,000","578,000,000"
"Head  264 District Secretariat/ Kachcheri - Jaffna","","",""
"Programme 01","Operational Activities","2,303,000,000","187,000,000"
"Head  265 District Secretariat/ Kachcheri - Mannar","","",""
"Programme 01","Operational Activities","596,000,000","189,000,000"
"Head  266 District Secretariat/ Kachcheri - Vavuniya","","",""
"Programme 01","Operational Activities","541,000,000","100,000,000"
"Head  267 District Secretariat/ Kachcheri - Mullaitivu","","",""
"Programme 01","Operational Activities","637,000,000","126,000,000"
