"198
rcfha  l¾udka;  Yd,dj","31003","rcfha  l¾udka;  Yd,dfõ","","","",""
"","","l<  jev  w;a;sldrï  .sKqu","260""000""000","290""000""000","180""000""000","5""000""000"
"199
cd;sl  fN!;sl  ie,iqï","","","","","",""
"fomd¾;fïka;=j","31101","rcfha  ks,Odßkag  w;a;sldrï","11""000""000","6""800""000","90""000""000","-"
"200
isú,a  wdrlaIl  fomd¾;fïka;=j","32001","rcfha  ks,Odßkag  w;a;sldrï","175""000""000","155""000""000","275""000""000","-"
"201
cd;sl WoaNso WoHdk","","","","","",""
"fomd¾;fïka;=j","32201","rcfha  ks,Odßkag  w;a;sldrï","17""000""000","9""000""000","70""000""000","-"
"202 kS;s  lghq;=  fomd¾;fïka;=j","32301","rcfha  ks,Odßkag  w;a;sldrï","1""000""000","200""000","3""000""000","-"
"203
l<ukdlrK  ú.Kk","","","","","",""
"fomd¾;fïka;=j","32401","rcfha  ks,Odßkag  w;a;sldrï","3""000""000","1""250""000","10""000""000","-"
"204
m
cdmdol  úfYdaOk  fomd¾;fïka;=j","32601","rcfha  ks,Odßkag  w;a;sldrï","9""000""000","3""500""000","40""000""000","-"
"205
bvï  mßyrK  m%;sm;a;s  ie,iqï","","","","","",""
"fomd¾;fïka;=j","32701","rcfha  ks,Odßkag  w;a;sldrï","15""000""000","7""000""000","50""000""000","-"
"206
ñksia n, yd /lSrlaId","","","","","",""
"fomd¾;fïka;=j","32801","rcfha  ks,Odßkag  w;a;sldrï","16""000""000","8""500""000","48""000""000","-"
"207
f;dr;=re  ;dlaIK  l<ukdlrK","","","","","",""
"fomd¾;fïka;=j","32901","rcfha  ks,Odßkag  w;a;sldrï","1""000""000","200""000","6""000""000","-"
"tl;=j","","","18""105""770""000","14""105""770""000","","48""835""101""765  2""387""000""000"
