"","Column I","Column II","","Column III"
"","Duties and Functions","Departments,  Statutory  Institutions","","Laws and Ordinance to be"
"","","&  Public  Corporations","","Implemented"
"1.","Formulation, implementation,","1.
Office of the Chief of Defence","²","Chief of Defence Staff Act, No. 35"
"","monitoring and evaluation of","Staff","","of  2009"
"","policies, programmes and","","",""
"","","2.
Sri Lanka Army","²","Army Act No. 17 of 1949"
"","projects; in relation to subject of","","",""
"","Defence and the subjects of the","","",""
"","","3.
Sri Lanka Navy","²","Navy Act No. 34 of 1950"
"","departments, statutory institu-","","",""
"","tions referred to in Column II and","4.
Sri Lanka Air Force","²","Air Force Act No. 41 of 1949"
"","laws and regulations referred to in","","",""
"","","5.
Sri Lanka Police","²","Police Ordinance, No.  16 of 1865"
"","Column III","","",""
"","","6.
Department of Civil Security","²","Api Wenuwen Api Fund Act, No."
"2.","Ensuring Defence of the country","","",""
"","","","","6 of 2008"
"","by the facilitation of functions of","","",""
"","","7.
State Intelligence Service","",""
"","the Defence services","","",""
"","","","²","Defence Services Command and"
"","","8.
Ranaviru Seva Authority","",""
"","","","","Staff College Act, No. 5 of 2008"
"3.","Maintenance of internal security","","",""
"","","9.
Sir John Kotelawala Defence","",""
"","","","²","Department of Coast Guard Act,"
"4.","Maintenance of Defence and","","",""
"","","University","",""
"","","","","No. 41 of  2009"
"","internal security-related intelli-","","",""
"","gence  services","10. Defence Services Command and","",""
"","","","²","Explosives Act, No. 21 of 1956"
"","","Staff College","",""
"5.","Maintaining relations with","","",""
"","","","²","Firearms Ordinance No. 33 of 1916"
"","visiting Armed Forces and","11. Defence Services School","",""
"","extending cooperation in interna-","","²","Firing Ranges and Military"
"","","12. National Cadet Corps","",""
"","tional humanitarian operations","","","Training Act, No. 24 of 1951"
"","","13. National Defence Fund","",""
"6.","Welfare Activities relating to","","²","Mobilization of Supplementary"
"","veteran and disabled soldiers","","","Force Act, No. 40 of 1985"
"","","14. Defence Research and Develop-","",""
"","","ment Centre","",""
"7.","Development of Service compe-","","²","Offensive Weapons Act, No. 18 of"
"","tencies and skills of Defence","","","1966"
"","","15.
Sri Lanka Institute of National","",""
"","Service Personnel by the provi-","","",""
"","","Defence Studies","",""
"","","","²","Piracy Act, No. 9 of 2001"
"","sion of Defence Education, Post-","","",""
"","service education and higher","16.
Coast Guard Department of Sri","",""
"","","","²","Prevention of Terrorism Act, No"
"","education","Lanka","",""
"","","","","48 of 1979"
"8.","Managing and regulating the","17.
Lanka Logistics Limited","",""
"","","","²","Private Security Agencies Act,"
"","matters relating to explosives and","","",""
"","","","","No. 45 of 1998"
"","","18.
Rakna Arakshana Lanka Ltd.","",""
"","firearms","","",""
"","","","²","Public Security Ordinance, No. 25"
"","","19.
 National Dangerous Drugs","",""
"9.","Matters relating to maintenance","","",""
"","","","","of 1947"
"","","Control Board","",""
"","of Light Houses (other than those","","",""
"","belonging to the Ports Authority)","","²","Ranaviru Seva Authority Act, No."
"","","20. Department of Immigration and","",""
"","","","","54 of 1999"
"","","Emigration","",""
"10.","Regulatory matters relating to","","",""
"","private security services","","²","Sir John Kotelawala Defence"
"","","21. Department of Registration of","",""
"","","","","Academy Act,  No. 68 of 1981"
"","","Persons","",""
"11. Administering rescue operations","","","",""
"","and Coast Guard Service","","²","Suppression of Terrorist Bomb-"
"","","22. National Media Centre","",""
"","","","","ings Act, No. 11 of 1999"
