"","jiyg;G","334","gy;nraw;ghl;L  mgptpUj;jpr;  nrayzp  jpizf;fsk;","",""
"","","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","25,410,320,000                549,400,000",""
"","","","cs;sfg;  ghJfhg;G>  cs;ehl;lYty;fs;  kw;Wk;  mdh;j;j","",""
"","","","Kfhikj;Jt  ,uh[hq;f  mikr;R","",""
"5","","","","",""
"","","","130,818,002,000
kPz;LtUk; nrytpdk;","",""
"","","","21,647,040,000
%yjdr;  nrytpdk;","",""
"","","mikT  tUkhW  :—","","",""
"","jiyg;G","409","cs;sfg;  ghJfhg;G>  cs;ehl;lYty;fs;  kw;Wk;  mdh;j;j","",""
"10","","","Kfhikj;Jt  ,uh[hq;f  mikr;rh;","",""
"","","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","20,924,810,000
5,165,910,000",""
"","","","epfo;r;rpj;jpl;lk;  02  mgptpUj;jpr;  nraw;ghLfs;","878,890,000
  5,123,100,000",""
"","jiyg;G","225","nghyp];  jpizf;fsk;","",""
"","","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","80,890,000,000
  4,685,680,000","xJf;fPL"
"15","jiyg;G","226","FbtuT  Fbafy;Tj;  jpizf;fsk;","",""
"","","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","1,927,302,000
  1,210,500,000",""
"","jiyg;G","227","Ml;fisg;  gjpT  nra;Ak;  jpizf;fsk;","",""
"","","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","1,265,200,000                210,950,000",""
"","jiyg;G","254","gjpthsh;  ehafk;  jpizf;fsk;","",""
"20","","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","1,997,000,000                108,500,000",""
"","jiyg;G","255","khtl;lr;  nrayfk;  -  nfhOk;G","",""
"","","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","1,137,500,000                649,500,000",""
"","jiyg;G","256","khtl;lr;  nrayfk;  -  fk;g`h","",""
"","","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","1,331,500,000                773,500,000","17"
