"jiyg;G","211","murhq;f  mr;rfj;  jpizf;fsk;","",""
"","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","","3,084,658,000                393,300,000"
"","","jghy; Nritfs; kw;Wk; ntFrd Clf njhopy;","",""
"","","mgptpUj;jp  ,uh[hq;f  mikr;R","",""
"","","","14,756,250,000",""
"5","","kPz;LtUk; nrytpdk;","",""
"","","%yjdr;  nrytpdk;","997,374,000",""
"","mikT  tUkhW  :—","","",""
"jiyg;G","407","jghy; Nritfs; kw;Wk; ntFrd Clf njhopy;","",""
"","","mgptpUj;jp  ,uh[hq;f  mikr;rh;","",""
"10","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","","112,750,000                  15,100,000"
"jiyg;G","308","jghy;  jpizf;fsk;","",""
"","","epfo;r;rpj;jpl;lk;  02  mgptpUj;jpr;  nraw;ghLfs;","","14,643,500,000                982,274,000"
"","","ePjp  mikr;R","",""
"","","kPz;LtUk; nrytpdk;","13,396,005,000",""
