"","","","kfhtyp  tyaq;fis  mz;bAs;s  fhy;tha;fspd;  mfopfs;  kw;Wk;","",""
"","","","FbapUg;Gfs;  nghJ  cl;fl;likg;G  trjpfs;  mgptpUj;jp","",""
"","","",",uh[hq;f  mikr;R","",""
"","","","2,797,700,000
kPz;LtUk; nrytpdk;","",""
"5","","","4,456,600,000
%yjdr;  nrytpdk;","",""
"","","mikT  tUkhW  :—","","",""
"","jiyg;G","428","kfhtyp  tyaq;fis  mz;bAs;s  fhy;tha;fspd;  mfopfs;  kw;Wk;","",""
"","","","FbapUg;Gfs;  nghJ  cl;fl;likg;G  trjpfs;  mgptpUj;jp","",""
"","","",",uh[hq;f  mikr;rh;","",""
"10","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","97,700,000","6,600,000"
"","","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","2,700,000,000","4,450,000,000"
"","","","fpuhkpa  tay;  epyq;fs;  kw;Wk;  mz;bAs;s  Fsq;fs;>  ePh;j;Njf;fq;fs;","",""
"","","","kw;Wk;  ePh;g;ghrd  mgptpUj;jp  ,uh[hq;f  mikr;R","",""
"","","","99,000,000
kPz;LtUk; nrytpdk;","",""
