"","4","","","Value Added Tax (Amendment)"
"","","","","Act, No. 44 of 2022"
"","","","“(e)","if  such  supply  has  taken  place  on  or  after"
"","","","","January  1,  2023,  by  any  person,  other  than"
"","","","","any 
lease 
or 
rent 
of 
residential"
"","","","","accommodation 
or 
supply 
of 
any"
"","","","","condominium  residential  accommodation.”."
"Sinhala  text  to","","5.","","In the event of any inconsistency between the Sinhala"
"prevail  in  case","","","",""
"","","and Tamil texts of this Act, the Sinhala text shall prevail.","",""
