"","82","රපාජ‍ය ්භපා්ෂපා","23601","රජයේ නිල්ධපාරීන්ට අත්තිකපාරම           6,000,000               4,000,000            18,000,000","-"
"","","යද්පාර්ත්යමන්තුව","","",""
"","83","ජපාතික ක්‍රමසම්පාදන","23701","රජයේ නිල්ධපාරීන්ට අත්තිකපාරම           4,000,000               4,000,000            13,000,000","-"
"","","යද්පාර්ත්යමන්තුව","","",""
"5","84","රපාජ‍ය මූල‍ය ප්‍රති්ත්ති","23801","රජයේ නිල්ධපාරීන්ට අත්තිකපාරම           3,800,000               3,000,000            11,000,000","-"
"","","යද්පාර්ත්යමන්තුව","","",""
"","85","වියදශ සම්ත්","23901","රජයේ නිල්ධපාරීන්ට අත්තිකපාරම           5,500,000               6,000,000            21,800,000","-"
"","","යද්පාර්ත්යමන්තුව","","",""
"","86","ජපාතික අයවැය","24001","රජයේ නිල්ධපාරීන්ට අත්තිකපාරම         11,000,000 
             6,000,000            26,000,000","-"
"","","යද්පාර්ත්යමන්තුව","","",""
"10","","","","",""
"","87","රපාජ‍ය ව‍යපා්පාර","24101","රජයේ නිල්ධපාරීන්ට අත්තිකපාරම           7,000,000               3,500,000            18,000,000","-"
"","","යද්පාර්ත්යමන්තුව","","",""
"","88","කළමනපාකරණ යසේවපා","24201","රජයේ නිල්ධපාරීන්ට අත්තිකපාරම           5,000,000               4,000,000            18,000,000","-"
"","","යද්පාර්ත්යමන්තුව","","",""
"15","89","සංවර්්ධන මූල‍ය","24301","රජයේ නිල්ධපාරීන්ට අත්තිකපාරම           4,000,000               4,000,000            12,000,000","-"
"","","යද්පාර්ත්යමන්තුව","","",""
"","90","යවළඳ හපා ආයයපාේජන","24401","රජයේ නිල්ධපාරීන්ට අත්තිකපාරම           5,000,000               3,000,000            15,000,000","-"
"","","ප්‍රති්ත්ති යද්පාර්ත්යමන්තුව","","",""
"","91","රපාජ‍ය මුදල්","24501","රජයේ නිල්ධපාරීන්ට අත්තිකපාරම           5,000,000               4,000,000            13,000,000","-"
"20","","යද්පාර්ත්යමන්තුව","","",""
"","92","යදශීය ආදපායම","24601","රජයේ නිල්ධපාරීන්ට අත්තිකපාරම         70,000,000             90,000,000          400,000,000","-"
"","","යද්පාර්ත්යමන්තුව","","",""
