"","ශීර්්ෂ","","","","පුනරාවර්තන","මූලධන","20"
"","අ
ං
කය","","","","වියදේ","වියදේ",""
"","","","","","රු
.","රු
.",""
"","ශීර්්ෂ","123","නපාගරික සංවර්්ධන, ඉදිකිරීම සහ නිවපාස අමපාත්‍යවරයපා","","","",""
"","","","වැඩසටහන 01","යමයහයුම වැඩසටහන","1,275,000,000","86,000,000",""
"","","","වැඩසටහන 02","සංවර්්ධන වැඩසටහන","360,000,000","95,003,000,000",""
"","ශීර්්ෂ","309","යගපාඩනැගිලි යද්පාර්ත්යමන්තුව","","","",""
"","","","වැඩසටහන 01","යමයහයුම වැඩසටහන","174,000,000","7,000,000",""
"5","","","","","","",""
"","","","වැඩසටහන 02","සංවර්්ධන වැඩසටහන","466,000,000","68,000,000",""
"","ශීර්්ෂ","310","රජයේ කර්මපාන්ත් ශපාලපා යද්පාර්ත්යමන්තුව","","","",""
"","","","වැඩසටහන 02","සංවර්්ධන වැඩසටහන","216,000,000","74,000,000",""
"","ශීර්්ෂ","311","ජපාතික ය්භෞතික සැලසුම යද්පාර්ත්යමන්තුව","","","",""
"10","","","වැඩසටහන 01","යමයහයුම වැඩසටහන","221,000,000","43,000,000","විසර්ජන"
"","ශීර්්ෂ","332","ජපාතික ප්‍රජපා ජල සැ්යුම යද්පාර්ත්යමන්තුව","","","",""
"","","","වැඩසටහන 01","යමයහයුම වැඩසටහන","570,000,000","2,719,000,000",""
"","","","","ග්ාමීය සංවර්ධන, සමාජ ආරක්්ෂණ සහ ප්‍රජා සවිබල ගැන්තවීේ අමාත‍යාංශ්ය","","",""
"","","","පුනරාවර්තන","","24,490,000,000","",""
"15","","","මූලධන","","5,560,000,000","",""
"","","","්හත් ්රිදි වියදම සැකසී ඇත්:-","","","",""
"","ශීර්්ෂ","124","","ග්පාමීය සංවර්්ධන,සමපාජ ආරක්්ෂණ සහ ප්‍රජපා සවි්බල ගැන්වීම අමපාත්‍යවරයපා","","",""
"","","","වැඩසටහන 01","යමයහයුම වැඩසටහන","270,000,000","24,000,000",""
"","","","වැඩසටහන 02","සංවර්්ධන වැඩසටහන","1,571,300,000","4,293,700,000",""
"","ශීර්්ෂ","216","සමපාජ යසේවපා යද්පාර්ත්යමන්තුව","","","",""
"20","","","","","","",""
"","","","වැඩසටහන 01","යමයහයුම වැඩසටහන","116,900,000","8,100,000",""
"","","","වැඩසටහන 02","සංවර්්ධන වැඩසටහන","1,428,800,000","116,200,000",""
