"8 A","","III ෙක(cid:675)ටස - (cid:636) ලංකා (cid:541)ජාතා(cid:486)(cid:437)ක සමාජවා(cid:463) ජනරජෙ(cid:591) අ(cid:431) (cid:618)ෙශෂ ගැස(cid:376) ප(cid:436)ය - 2019.12.09","","","","",""
"","","PART  III – GAZETTE EXTRAORDINARY OF THE DEMOCRATIC SOCIALIST REPUBLIC OF SRI LANKA – 09.12.2019","","","","",""
"","THE LAND ACQUISITION ACT  (CHAPTER 460)","","","","","","5. Lot No. 5"
"","","","","","","","Name of the Land: Wadugedarawatta ; Description of"
"","","Notice under Section 7","","","","","Land:  Home  Garden;  Claimant:  State;      Part  of  the  Lot"
"","","","","","","","No.  15  of PP 1626, Taken over under Section 38(A) of"
"","","","","","","","the 
Land 
Acquisition 
Act; 
Original 
Claimant:"
"","","","My Ref.No: 4/1/ඉ/අ(cid:430)ප(cid:430)/100/2017.","","","",""
"","","","","","","","N.M.M.Sulthan, 
To 
finalize 
the 
land 
acquisition."
"","","Ministry of Lands and Land Development’s Ref. 4","","","","",""
"","","","","","","","Extent:0.0510 Hectares. (510 sq.m)"
"","","","","-3/3/2017/NRD/455.","","",""
"","","","","","","","6
. Lot No. 6"
"","I hereby give notice, under sub section (1) of Section 7 of","","","","","",""
"","","","","","","","Name of the Land: Wadugedarawatta ; Description of"
"","the Land Acquisition  Act, No. 28 of 1964, that the State","","","","","",""
"","","","","","","","Land:  Home  Garden;  Claimant:  State;      Part  of  the  Lot"
"","intends  to  acquire  the  following  land/Servitude  which  is","","","","","",""
"","","","","","","","Nos.  15 and   16 of PP 1626, Taken over under Section"
"","required for a public purpose :","","","","","",""
"","","","","","","","38(A) of the Land Acquisition  Act;,  Original Claimant:"
"","","","","","","","N.M.M.Sulthan, 
To 
finalize 
the 
land 
acquisition."
"","Description of the land to be Acquired:","","","","","",""
"","","","","","","","Extent:0.0482 Hectares. (482 sq.m)"
"T
he","allotments","of  Land,","shown","in","the","Survey","7"
"","","","","","","",". Lot No. 7"
"","General’s Plan No. PP.   2432   Dated 2019.09.25,     Lot","","","","","",""
"","","","","","","","Name of the Land: Wadugedarawatta ; Description of"
"","Nos.  1  -  9  and  11  -  28  (  27  Lots),in  extent  of  0.9344","","","","","",""
"","","","","","","","Land:   Home Garden; Claimant: State;   Part of the Lot"
"","Hectares  situated  in  the  Village  called  Wadugedarawatta","","","","","",""
"","","","","","","","No.  16  of  PP  1626,  Taken  over  under  Section  38(A)  of"
"","in  the  Grama  Niladhari  Division  of    No.  715,  Hewana  in","","","","","",""
"","","","","","","","the 
Land 
Acquisition 
Act; 
Original 
Claimant:"
"Mallawapitiya","","Divisional","Secretary’s","","Division","in",""
"","","","","","","","A.F.Ameena, 
To 
finalize 
the 
land 
acquisition."
"","Kurunegala District of North Western Province.","","","","","",""
"","","","","","","","Extent:0.0563 Hectares. (563 sq.m)"
"","1. Lot No. 1","","","","","","8"
"","","","","","","",". Lot No. 8"
"","Name  of  the  Land:        Wadugedarawatta  ;  Description","","","","","",""
"","","","","","","","Name 
of 
the  Land: 
- 
;  Description 
of  Land:"
"","of Land: Home Garden; Claimant: State;   Part of the Lot","","","","","",""
"","","","","","","","Pradesheeya Saba Road; Claimant: State;   Part of the Lot"
"","Nos.  7 and 8 of PP 1626, Taken over under Section 38(A)","","","","","",""
"","","","","","","","Nos.  8,15, 16 and  18 of PP 1626, Required to be acquire"
"","of the Land Acquisition  Act;,  Original Claimant: Abdul","","","","","",""
"","","","","","","","under    Section  38(A)  of  the  Land  Acquisition    Act;  for"
"","Waheed Mohomed Faruk; To finalize the land acquisition.","","","","","",""
"","","","","","","","Kurunegala - Habarana Railway Project.,   To finalize the"
"","Extent:0.0204 Hectares. (204 sq.m)","","","","","",""
"","","","","","","","land acquisition. Extent:0.0488 Hectares. (488 sq.m)"
