"","","சட்டப்பாயன் பாற்றிய கூற்று","","","",""
"விாசைம்  2 : இவ்விாசைம்,","(இதனைத்துப்  பாின்னர்","","“முதன்கைமச்  சட்டவிாக்ைம்”  எனக்  குறிப்பீடு","","",""
"செசய்யப்பாடும்)","(19  ஆம்  அத்தியாயமான)  தண்டகைனச்  சட்டக்சைாகைவியின்","","","","82  ஆம்  பாிாிகைவித்",""
"திருத்துைின்றசெதன்பாதுடன்,","திருத்தப்பாட்டவிாறான  அப்பாிாிவிின்","","","சட்டப்பாயனானது","","செபாாதுவிான"
"விிதிவிிலக்குைளின்  சநாாக்செைல்கைலயிலிருந்து","","","4  ஆம்  விாசைத்தினால்  செசய்யப்பாட  சவிண்டுசெமன","","",""
"முன்செமாழியப்பாட்ட திருத்தத்கைத நாீக்குவிதாகும்.","","","","","",""
"","விாசைம் 3 : இவ்விாசைம், “சவிண்டுசெமன்சற” எனும் செசால்லுக்குப் பாதிலாை “உளக்ைருத்துடன்” எனும்","","","","",""
"செசால்கைல இடுவிதன்மூலம் முதன்கைமச் சட்டவிாக்ைத்தின் 308 அ என்னும் பாிாிகைவித் திருத்துவிதாகும்.","","","","","",""
"விாசைம் 4 : இவ்விாசைம்,","முதன்கைமச்","சட்டவிாக்ைத்தில்","308ஆ","என்னும்","புதிய","பாிாிகைவி"
"உட்புகுத்துைின்றது  என்பாதுடன்  திருத்தத்தின்  சட்டப்பாயனானது  பாிள்கைளைள்  மீதான  செைாடூரமானதும்","","","","","",""
"இழிவிானதுமான உடல்ாீதியான அல்லது உடல்ாீதியிலல்லாத தண்டகைனைகைளத் தடுப்பாதாகும்.","","","","","",""
"விாசைம் 5 : இவ்விாசைம்,","முதன்கைமச்","சட்டவிாக்ைத்தில்","314அ","என்னும்","புதிய","பாிாிகைவி"
"உட்புகுத்துைின்றது","என்பாதுடன் 
திருத்தத்தின்","சட்டப்பாயனானது","","பாிள்கைளசெயான்றுக்கு","","எதிராை"
"தன்னிச்கைசயாைக்  ைாயம்  விிகைளத்தற்  தவிறு  புாியப்பாடுமிடத்து  அதற்ைான  அதிைாித்த  தண்டத்கைத","","","","","",""
"அறிமுைப்பாடுத்துவிதாகும்.","","","","","",""
"விாசைம் 6 : இவ்விாசைம்,","முதன்கைமச்","சட்டவிாக்ைத்தில்","316அ","என்னும்","புதிய","பாிாிகைவி"
"உட்புகுத்துைின்றது","என்பாதுடன் 
திருத்தத்தின்","சட்டப்பாயனானது","","பாிள்கைளசெயான்றுக்கு","","எதிராை"
"தன்னிச்கைசயாைக் ைடுங்ைாயம் விிகைளத்தற் தவிறு புாியப்பாடுமிடத்து அதற்ைான அதிைாித்த தண்டத்கைத","","","","","",""
"அறிமுைப்பாடுத்துவிதாகும்.","","","","","",""
"விாசைம் 7 : இவ்விாசைம்,  முதன்கைமச்","","சட்டவிாக்ைத்தின்","341  ஆம்  பாிாிகைவித்","","","திருத்துைின்றது"
"என்பாதுடன் அது 4 ஆம் விாசைத்தினால் செசய்யப்பாட்ட திருத்தத்திற்ைான விிகைளவிாந்தன்கைமயுமாகும்.","","","","","",""
