"","","Nghf;Ftuj;J  kw;Wk;  neLQ;rhiyfs;  mikr;R","",""
"","","kPz;LtUk; nrytpdk;","48,839,000,000",""
"","","%yjdr;  nrytpdk;","368,345,000,000",""
"mikT  tUkhW  :—","","","",""
"jiyg;G","117","Nghf;Ftuj;J  kw;Wk;  neLQ;rhiyfs;  mikr;rh;","",""
"","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","","785,000,000                28,000,000"
"","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","","15,050,000,000
339,878,000,000"
"jiyg;G","306",",yq;if  Gifapujj;  jpizf;fsk;","",""
"","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","","29,932,000,000         27,068,000,000"
"jiyg;G","307","Nkhl;lhh;  thfdg;  Nghf;Ftuj;Jj;  jpizf;fsk;","",""
"","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","","3,072,000,000           1,371,000,000"
"","","fkj;njhopy;  kw;Wk;  ngUe;Njhl;l  ifj;njhopy;  mikr;R","",""
"","","kPz;LtUk; nrytpdk;","66,039,250,000",""
"","","%yjdr;  nrytpdk;","46,522,030,000",""
"","mikT  tUkhW  :—","","",""
"jiyg;G","118","fkj;njhopy;  kw;Wk;  ngUe;Njhl;l  ifj;njhopy;  mikr;rh;","",""
"","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","","3,504,400,000              478,000,000"
"","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","","44,885,400,000         37,234,670,000"
"jiyg;G","281","fkey  mgptpUj;jpj;    jpizf;fsk;","",""
"","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","","662,550,000                73,860,000"
"","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","","8,917,790,000           3,781,500,000"
"jiyg;G","285","fkj;njhopy;  jpizf;fsk;","",""
"","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","","625,800,000                49,000,000"
"","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","","5,132,160,000
      3,186,000,000"
"jiyg;G","289","Vw;Wkjp  fkj;njhopy;  jpizf;fsk;","",""
"","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","","933,000,000
        517,000,000"
