"","","","i|yd","m
s
<
s
n|","yr","","nerlï"
"","","","úhofuys",".
s
K
q","ïj,g fYaIhkaf.a","m
s
<","s
n|"
"","","","","Wmßu iSud ner l< hq;= Wmßu iSud Wmßu iSud","","",""
"","","","",",eîïj,","","",""
"","","","","wju iSud","","",""
"","","","re'","re'","re'","","re'"
"76
úÿ,s  ixfoaY  yd  f;dr;=re  ;dlaIK","","","","","","",""
"wud;Hjrhd","18501","rcfha  ks,Odßkag  w;a;sldrï","2""800""000","400""000","7""000""000","","-"
"77
fn!oaO  lghq;=  fomd¾;fïka;=j","20101","rcfha  ks,Odßkag  w;a;sldrï","20""000""000","9""000""000","58""000""000","","-"
"78
uqia,sï wd.ñl iy ixialD;sl","","","","","","",""
"lghq;=  fomd¾;fïka;=j","20201","rcfha  ks,Odßkag  w;a;sldrï","2""500""000","900""000","12""000""000","","-"
"79
l%
sia;shdks  wd.ñl  lghq;=","","","","","","",""
"fomd¾;fïka;=j","20301","rcfha  ks,Odßkag  w;a;sldrï","1""500""000","500""000","6""000""000","","-"
"80
yskaÿ wd.ñl iy ixialD;sl","","","","","","",""
"lghq;=  fomd¾;fïka;=j","20401","rcfha  ks,Odßkag  w;a;sldrï","4""500""000","2""000""000","11""500""000","","-"
"81
uyd  Ndrldr  fomd¾;fïka;=j","20501","rcfha  ks,Odßkag  w;a;sldrï","3""000""000","1""300""000","11""000""000","","-"
"82
ixialD;sl  lghq;=  fomd¾;fïka;=j","20601","rcfha  ks,Odßkag  w;a;sldrï","19""000""000","8""000""000","87""000""000","","-"
"83
mqrdúoHd  fomd¾;fïka;=j","20701","rcfha  ks,Odßkag  w;a;sldrï","50""000""000","23""000""000","150""000""000","","-"
"84
cd;sl  fl!;=ld.dr","","","","","","",""
"fomd¾;fïka;=j","20801","rcfha  ks,Odßkag  w;a;sldrï","9""000""000","4""500""000","45""000""000","","-"
