"Y
S
¾I","","","","m
q
krdj¾;k","u
,Ok"
"wxlh","","","","úhoï","úhoï"
"","","","","re'","re'"
"YS¾I 295","","jdKsc  fomd¾;fïka;=j","","",""
"","","jevigyk  01  fufyhqï  jevigyk","","95,976,000","11,425,000"
"YS¾I  297","","iud.ï  frðiag%d¾  fomd¾;fïka;=j","","",""
"","","jevigyk  01  fufyhqï  jevigyk","","28,550,000","—"
"YS¾I  299","YS","% ,xld cd;sl nqoaêuh foam< ld¾hd,h","","",""
"","","jevigyk  01  fufyhqï  jevigyk","","20,925,000","—"
"YS¾I 303","","fmaIl¾udka;  fomd¾;fïka;=j","","",""
"","","jevigyk  02  ixj¾Ok  jevigyk","","235,729,000","26,100,000"
"","","jdßud¾.  yd  c,  iïm;a  l<ukdlrK  wud;HdxYh","","",""
"","","mqkrdj¾;k","3,600,000,000","",""
"","","uQ,Ok","36,900,000,000","",""
"","","my;  mßÈ  úhoï  ieliS  we;  :—","","",""
"YS¾I 152","","jdßud¾.  yd  c,  iïm;a  l<ukdlrK  wud;Hjrhd","","",""
"","","jevigyk  01  fufyhqï  jevigyk","","108,770,000","16,025,000"
"","","jevigyk  02  ixj¾Ok  jevigyk","","2,054,980,000","30,918,320,000"
"YS¾I 282","","jdßud¾.  fomd¾;fïka;=j","","",""
"","","jevigyk  01  fufyhqï  jevigyk","","372,350,000","41,625,000"
