"2","0.0032","","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"3","0.6465","","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"13","0.0101","தனியா(cid:8125)","","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","கா.(cid:8080).இல. 30,"
"","","","","","","","","31,"
"","","","","","","","","32, 47, 51,"
"","","","","","","","","50, 49, 48,"
"","","","","","","","","46, 41, 40,"
"","","","","","","","","44, 43, 42,"
"","","","","","","","","68, 67, 66, 64"
"","","","","","","","","ம(cid:8126)(cid:8096)(cid:8123) 63"
