"52","rdcH  jHjidh""  lkao  Wvrg  Wreuh","","","","","",""
"","iy  uykqjr  ixj¾Ok  wud;Hjrhd","15801","rcfha  ks,Odßkag  w;a;sldrï","4""200""000","2""000""000","14""000""000","-"
"53","ixpdrl  ixj¾Ok""  jkÔù  iy","","","","","",""
"","l%
sia;shdks  wd.ñl  lghq;=","","","","","",""
"","wud;Hjrhd","15901","rcfha  ks,Odßkag  w;a;sldrï","12""350""000","4""400""000","41""000""000","-"
"54","uyje,s  ixj¾Ok  yd  mßir","","","","","",""
"","wud;Hjrhd","16001","rcfha  ks,Odßkag  w;a;sldrï","20""000""000","10""000""000","58""000""000","-"
"55","uydk.r  yd  niakdysr  ixj¾Ok","","","","","",""
"","wud;Hjrhd","16201","rcfha  ks,Odßkag  w;a;sldrï","10""000""000","4""000""000","32""000""000","-"
"56","k.r ie,iqï"" c, iïmdok iy Wiia","","","","","",""
"","wOHdmk  wud;Hjrhd","16601","rcfha  ks,Odßkag  w;a;sldrï","16""300""000","7""775""000","53""000""000","-"
"57","jrdh yd kdúl lghq;=","","","","","",""
"","iy  olaIsK  ixj¾Ok  wud;Hjrhd","17601","rcfha  ks,Odßkag  w;a;sldrï","7""000""000","4""000""000","22""000""000","-"
"58","úÿ,s ixfoaY"" úfoaY /lshd iy l%
Svd","","","","","",""
"","wud;Hjrhd","19401","rcfha  ks,Odßkag  w;a;sldrï","44""000""000","18""260""000","136""000""000","-"
"59","ixj¾Ok  Wmdhud¾.  iy  cd;Hka;r","","","","","",""
"","fj<|  wud;Hjrhd","19501","rcfha  ks,Odßkag  w;a;sldrï","14""000""000","3""400""000","50""000""000","-"
"60","fn!oaO  lghq;=  fomd¾;fïka;=j","20101","rcfha  ks,Odßkag  w;a;sldrï","33""000""000","21""000""000","84""000""000","-"
"61","uqia,sï wd.ñl yd ixialD;sl","","","","","",""
"","lghq;=  fomd¾;fïka;=j","20201","rcfha  ks,Odßkag  w;a;sldrï","4""500""000","1""500""000","14""000""000","-"
"62","l%
sia;shdks  wd.ñl  lghq;=","","","","","",""
"","fomd¾;fïka;=j","20301","rcfha  ks,Odßkag  w;a;sldrï","3""000""000","800""000","12""000""000","-"
