"Y
S
¾I","","","m
q","krdj¾;k","u
,Ok"
"wxlh","","","","úhoï","úhoï"
"","","","","re'","re'"
"YS¾I 288","ñkskafodare  fomd¾;fïka;=j","","","",""
"","jevigyk  01  fufyhqï  jevigyk","","","240,218,000","52,650,000"
"","jevigyk  02  ixj¾Ok  jevigyk","","","3,441,146,000","169,750,000"
"YS¾I  327","bvï  mßyrK  m%;sm;a;s  ie,iqï  fomd¾;fïka;=j","","","",""
"","jevigyk  02  ixj¾Ok  jevigyk","","","340,520,000","43,500,000"
"",".%dóh  wd¾Ól  lghq;=  ms<sn|  wud;HdxYh","","","",""
"","mqkrdj¾;k","1,357,200,000","","",""
"","uQ,Ok","6,973,000,000","","",""
"my;  mßÈ  úhoï  ieliS  we;  :—","","","","",""
"YS¾I 154",".%dóh  wd¾Ól  lghq;=  ms<sn|  wud;Hjrhd","","","",""
"","jevigyk  01  fufyhqï  jevigyk","","","652,049,000","405,100,000"
"","jevigyk  02  ixj¾Ok  jevigyk","","","189,441,000","5,941,400,000"
"YS¾I  292","i;a;aj  ksIamdok  yd  fi!LH  fomd¾;fïka;=j","","","",""
"","jevigyk  01  fufyhqï  jevigyk","","","515,710,000","61,500,000"
"","jevigyk  02  ixj¾Ok  jevigyk","","","—","565,000,000"
"","m<d;a iNd yd m<d;a md,k wud;HdxYh","","","",""
"","mqkrdj¾;k","162,809,497,000","","",""
"","uQ,Ok","51,313,952,000","","",""
