"jiyg;G","","","k
z
LtUk;","%yjdr;","","40"
",y.","","","nrytpdk;","nrytpdk;","",""
"","","","&gh","&gh","",""
"","mikT  tUkhW",":—","","","",""
"jiyg;G","184","jdpahh; Nghf;Ftuj;J Nritfs; mikr;rh;","","","",""
"","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","66>425>000","40>300>000","",""
"","","epfo;r;rpj;jpl;lk;  02  mgptpUj;jpr;  nraw;ghLfs;","500>000>000","138>000>000","",""
"","","njhiyj;  njhlh;Gfs;  kw;Wk;  jfty;  njhopDl;g  mikr;R","","","",""
"","","kPz;LtUk; nrytpdk;
202>640>000","","","",""
"","","%yjdr;  nrytpdk;
1>755>750>000","","","",""
"","mikT  tUkhW",":—","","","",""
"jiyg;G","185","njhiyj;njhlh;Gfs;  kw;Wk;  jfty;  njhopDl;gtpay;  mikr;rh;","","","",""
"","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","88>340>000","148>150>000","",""
"","","epfo;r;rpj;jpl;lk;  02  mgptpUj;jpr;  nraw;ghLfs;","114>300>000","1>607>600>000","xJf;fPl;Lr; rl;lk;","2013 Mk; Mz;bd; 36 Mk; ,yf;f>"
"","","rPdp  ifj;njhopy;  mgptpUj;jp  mikr;R","","","",""
"","","kPz;LtUk; nrytpdk;
61>000>000","","","",""
"","","%yjdr;  nrytpdk;
30>000>000","","","",""
"mikT  tUkhW","",":—","","","",""
"jiyg;G","186","rPdp ifj;njhopy; mgptpUj;jp mikr;rh;","","","",""
"","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","61>000>000","15>000>000","",""
"","","epfo;r;rpj;jpl;lk;  02  mgptpUj;jpr;  nraw;ghLfs;","-","15>000>000","",""
"","","KjyPl;L  Cf;Ftpg;G  mikr;R","","","",""
"","","kPz;LtUk; nrytpdk;
101>000>000","","","",""
"","","%yjdr;  nrytpdk;
9>270>000","","","",""
"","mikT  tUkhW",":—","","","",""
"jiyg;G","187","KjyPl;L  Cf;Ftpg;G  mikr;rh;","","","",""
"","","epfo;r;rpj;jpl;lk;  01  nray;Kiwr;  nraw;ghLfs;","101>000>000","9>270>000","",""
