"","ixj¾Ok  Wmdh  ud¾.  yd  cd;Hka;r  fj<|  wud;HdxYh","",""
"","546,055,000
mqkrdj¾;k","",""
"","268,500,000
uQ,Ok","",""
"","my;  mßÈ  úhoï  ieliS  we;  :—","",""
"YS¾I 195","ixj¾Ok  Wmdh  ud¾.  yd  cd;Hka;r  fj<|  wud;Hjrhd","",""
"","jevigyk  01  fufyhqï  jevigyk","216,030,000","12,650,000"
"","jevigyk  02  ixj¾Ok  jevigyk","270,000,000","250,000,000"
"YS¾I  296","wdkhk  iy  wmkhk  md,k  fomd¾;fïka;=j","",""
"","jevigyk  01  fufyhqï  jevigyk","60,025,000","5,850,000"
"","úoHd""  ;dlaIK  yd  m¾fhaIK  wud;HdxYh","",""
"","1,617,850,000
mqkrdj¾;k","",""
"","2,250,700,000
uQ,Ok","",""
"","my;  mßÈ  úhoï  ieliS  we;  :—","",""
"YS¾I  196","úoHd""  ;dlaIK  yd  m¾fhaIK  wud;Hjrhd","",""
"","jevigyk  01  fufyhqï  jevigyk","154,500,000","13,700,000"
"","jevigyk  02  ixj¾Ok  jevigyk","1,463,350,000","2,237,000,000"
"","ksmqK;d  ixj¾Ok  yd  jD;a;Sh  mqyqKq  wud;HdxYh","",""
"","5,324,280,000
mqkrdj¾;k","",""
"","6,692,850,000
uQ,Ok","",""
"","my;  mßÈ  úhoï  ieliS  we;  :—","",""
"YS¾I  197","ksmqK;d  ixj¾Ok  yd  jD;a;Sh  mqyqKq  wud;Hjrhd","",""
"","jevigyk  01  fufyhqï  jevigyk","3,524,335,000","696,850,000"
"","jevigyk  02  ixj¾Ok  jevigyk","—","5,745,000,000"
