"ixj¾Ok  ud¾f.damfoaY","","","","","","",""
"","","","újD; wjldYh","","","","ìï len,s wdjrKh"
"f.dvke.s,s","uy,a ixLHdj","miqmi","","","bÈßmi","",""
"","","","","","wu;r","",""
"úia;rh","","wjldYh","tla me;a;l","","","","fkajdisl"
"","","","","fomi","","",""
"","","","","","","fkajdisl",""
"","","","","","wjldYh","",""
"","","^óg¾&","^óg¾&","","","","fkdjk"
"","","","","^óg¾&","","",""
"","","","","","^óg¾&","",""
"wvq Wi","ìï uy,","2'3","","","","65]","80]"
"","2^G+1&","2'3","","","","65]","80]"
"","3^G+2&","3'0","","","","65]","80]"
"","4^G+3&","3'0","","","","65]","80]"
"w;r ueÈ Wi","5^G+4&","3'5","1'5","","01","65]","80]"
"","6^G+5&","4'0","1'5","","01","65]","80]"
"","7^G+6&","4'0","","1'5","02","65]","80]"
"","8^G+7&","5'0","","1'5","02","65]","80]"
"ueÈ Wi","9^G+8&","5'0","","3'0","03","60]","60]"
"","10^G+9&","6'0","","3'0","03","60]","60]"
"","11^G+10&","6'0","","4'0","04","60]","60]"
"by< Wi","12^G+11&","6'5","","6'0","6'0","50]","50]"
"","13^+&","10'0","","6'0","6'5","50]","50]"
