"","","","","","7 ஆம் பிாிவின் கீழ் அறிவித்தல்","",""
"திகதி","ேநரம்","(cid:8080)ண்(cid:8076) இல.","","","","",""
"2","","","","","என(cid:8080) இல.: MW/LND/02/YATA/ELD.HOM.","",""
"019.12.04","(cid:8089).ப. 9.30","1, 2, 3, 4, 5, 6, 7, 8, 9,","","","","",""
"","","10, 11, 12, 13, 14,15,","ஒ","","","",""
"","","","(cid:8094)","பகிரங்கத்","ேதைவக்கு","ேவண்(cid:8074)யதான","கீழ்க்"
"","","17, 18, 19, 20, 21, 30,","","","","",""
"","","","","கா(cid:8078)ம்  காணிைய  எ(cid:8076)த்(cid:8080)க்ெகாள்ள  அரசாட்சியார்","","",""
"","","31, 32, 33, 34, 35, 36,","","","","",""
"","","","","எண்ணியி(cid:8094)க்கிறார்கள்","","என்பைத 
1964","ஆம்"
"","","37, 38, 39","","","","",""
"","","","","ஆண்(cid:8074)ன்  28 ஆம்  இலக்க  காணி  எ(cid:8076)த்தல்  (தி(cid:8094)த்தச்)","","",""
"2","","","","சட்டத்தினால்  தி(cid:8094)த்தப்பட்டவாறான  காணி  எ(cid:8076)த்தற்","","",""
"019.12.05","(cid:8089).ப. 9.30","65, 66, 81, 82, 84, 89,","","","","",""
"","","","","சட்டத்தின் (அத்தியாயம் 460) 7 ஆம் பிாிவின் (1) ஆம்","","",""
"","","91,  93,  94,  112,  131,","","","","",""
"","","","","உட்பிாிவின் கீழ் நான், இத்தால் அறிவிக்கின்ேறன்.","","",""
"","","132, 133, 135, 149","","","","",""
"2","","","","எ(cid:8076)த்(cid:8080)க்ெகாள்ளவி(cid:8094)க்கும் காணியின் விபரம்:","","",""
"019.12.12","(cid:8089).ப. 9.30","152,  153,  155,  157,","","","","",""
"","","158,  159,  163,  168,","வ","டேமல்","மாகாணம்,","(cid:8087)த்தளம்","மாவட்டம்,"
"","","169, 170, 171, 24, 25,","","மஹெவவ  பிரேதச  ெசயலகப்  பிாிவின்,  யடகலன்","","",""
"","","26, 43, 45","","பத்(cid:8080)வ  சி(cid:8096)  பிாிவில்  இலக்கம்  520  ஏ,  யடகலாண","","",""
"","","","","கிராம  அ(cid:8100)வலர்  பிாிவின்  யடகலாண  கிராமத்தில்","","",""
"2
019.12.13","(cid:8089).ப. 9.30","46, 47, 48, 49, 50, 51,","","","","",""
"","","","","அைமந்(cid:8080)ள்ள  நில  அளைவ  நாயகத்தின்  ஆ.  வ.","","",""
"","","52, 53, 54, 55, 56, 75,","","","","",""
"","","","","இல. 5439 ஆன ஆரம்ப வைரபடத்தில் கீேழ விவாிக்","","",""
"","","76, 77,139, 140, 141","","","","",""
"","","","","கப்பட்(cid:8074)(cid:8094)க்கும் காணி.","","",""
