"","","","","","","","க(cid:8117)டைள  அைம(cid:8120)தி(cid:8094)(cid:8122)",""
"","","","","","","","ப(cid:8126)றியபி(cid:8121)","வ
ி
பர(cid:8113)"
"","","","","","","வ
ி","பர(cid:8113)க(cid:8128)","க(cid:8128)"
"68","0.0080","தனியா(cid:8125)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","","–","கா.(cid:8080).இல. 79,"
"","","","","","","","80","ம(cid:8126)(cid:8096)(cid:8123) 
86"
"","","","","","","","","பிரேவசி(cid:8122)-"
"","","","","","","","","பத(cid:8126)கான"
"","","","","","","","","உாிைம(cid:8112)(cid:8065)"
"","","","","","","","","உ(cid:8117)ப(cid:8117)ட(cid:8080)"
"97","0.0128","தனியா(cid:8125)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","","–","கா.(cid:8080).இல."
"","","","","","","","","98, 99,"
"","","","","","","","","100ம(cid:8126)(cid:8096)(cid:8123)109"
"","","","","","","","","பிரேவசி(cid:8122)-"
"","","","","","","","","பத(cid:8126)கான"
"","","","","","","","","உாிைம(cid:8112)(cid:8065)"
"","","","","","","","","உ(cid:8117)ப(cid:8117)ட(cid:8080)"
