"","jiyg;G","","","k
z
LtUk;
     %yjdr;"
"",",y.","","","nrytpdk;
 nrytpdk;"
"","","","","&gh
      &gh"
"","jiyg;G","258","khtl;lr; nrayfk;> fz;b",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","2,960,000,000              220,000,000"
"","jiyg;G","259","khtl;lr; nrayfk;> khj;jis",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","1,455,000,000                90,000,000"
"","jiyg;G","260","khtl;lr; nrayfk;> Etnuypah",""
"5","","","",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","1,240,000,000                45,000,000"
"","jiyg;G","261","khtl;lr; nrayfk;> fhyp",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","2,870,000,000              120,000,000"
"","jiyg;G","262","khtl;lr; nrayfk;> khj;jiw",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","2,270,000,000              200,000,000"
"10","","","",""
"","jiyg;G","263","khtl;lr; nrayfk;> mk;ghe;Njhl;il",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","1,730,000,000              215,000,000"
"","jiyg;G","264","khtl;lr; nrayfk;/ fr;Nrhp> aho;
;g;ghzk;",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","2,000,000,000                65,000,000"
"15","jiyg;G","265","khtl;lr; nrayfk;/ fr;Nrhp> kd;dhh;",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","495,000,000              170,000,000"
"","jiyg;G","266","khtl;lr; nrayfk;/ fr;Nrhp> tTdpah",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","480,000,000                55,000,000"
"","jiyg;G","267","khtl;lr; nrayfk;/ fr;Nrhp> Ky;iyj;jPT",""
"20","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","585,000,000                70,000,000"
