"","jiyg;G","8","Njrpa  nghyp];  Mizf;FO",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","174,900,000                  8,000,000"
"","jiyg;G","9","epUthf  Nkd;KiwaPl;L  epaharig",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","40,200,000                  7,800,000"
"5","jiyg;G","10",",yQ;rk;  my;yJ   Coy;fs;  gw;wpa  rhh;j;Jjy;
;fis",""
"","","","Gydha;T  nra;tjw;fhd  Mizf;FO",""
"","","","epfo;r;rpj;jpl;lk;      01    nray;Kiwr;  nraw;ghLfs;","734,260,000              122,000,000"
"","jiyg;G","11","epjp  Mizf;FO  mYtyfk;",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","107,000,000                  3,000,000"
"","jiyg;G","13",",yq;if  kdpj  chpikfs;  Mizf;FO",""
"10","","","",""
"","","","epfo;r;rpj;jpl;lk;    01    nray;Kiwr;  nraw;ghLfs;","340,000,000                44,000,000"
"","jiyg;G","16","ghuhSkd;wk;",""
"","","","epfo;r;rpj;jpl;lk;    01    nray;Kiwr;  nraw;ghLfs;","3,853,500,000              486,000,000"
"","jiyg;G","17","ghuhSkd;w rig Kjy;thpd; mYtyfk;",""
"","","","","69,000,000                  2,000,000"
"15","","","epfo;r;rpj;jpl;lk;    01    nray;Kiwr;  nraw;ghLfs;",""
"","jiyg;G","18","ghuhSkd;w  murhq;f  fl;rpapd;  Kjw;Nfhyhrhdpd;  mYtyfk;",""
"","","","epfo;r;rpj;jpl;lk;    01    nray;Kiwr;  nraw;ghLfs;","153,000,000                  2,000,000"
"","jiyg;G","19","ghuhSkd;w  vjph;f;fl;rpj;  jiyth;  mYtyfk;",""
"","","","epfo;r;rpj;jpl;lk;    01    nray;Kiwr;  nraw;ghLfs;","270,000,000                16,000,000"
"","jiyg;G","20","Njh;jy;fs;  Mizf;FO",""
"20","","","",""
"","","","epfo;r;rpj;jpl;lk;    01    nray;Kiwr;  nraw;ghLfs;","11,044,060,000              143,000,000"
