"5 4","State  Minister  of  Women  and","","","",""
"","Child  Development,  Pre-Schools","","","",""
"","and  Primary  Education,  School","","","",""
"","Infrastructurs  and  Education","","","",""
"","Services","40301 Advances  to  Public  Officers
65,000,000","24,000,000   130,000,000","","—"
"5 5","State  Minister  of  Education","","","",""
"","Reforms,  Open  Universities  and","","","",""
"","Distance  Learning  Promotion","40401 Advances  to  Public  Officers
16,500,000","2,000,000","60,000,000","—"
"5 6","State  Minister  of  Ornamental  Fish,","","","",""
"","Inland  Fish  and  Prawn  Farming,","","","",""
"","Fishery  Harbour  Development,","","","",""
"","Multiday  Fishing  Activities  and","","","",""
"","Fish  Exports","40501 Advances  to  Public  Officers
3,000,000","750,000","5,000,000","—"
"5 7","State  Minister  of  Solar,  Wind  and","","","",""
"","Hydro  Power  Generation  Projects","","","",""
"","Development","40601 Advances  to  Public  Officers
5,000,000","1,200,000","12,000,000","—"
"5 8","State  Minister  of  Backward  Rural","","","",""
"","Areas  Development  and  Promotion","","","",""
"","of  Domestic  Animal  Husbandry","","","",""
"","and  Minor  Economic  Crop","","","",""
"","Cultivation","40701 Advances  to  Public  Officers
6,000,000","2,000,000","30,000,000","—"
"5 9","State  Minister  of  Rattan,  Brass,","","","",""
"","Pottery,  Furniture  and  Rural","","","",""
"","Industrial  Promotion","40801 Advances  to  Public  Officers
60,000,000","28,000,000   110,000,000","","—"
"6 0","State  Minister  of  National  Security,","","","",""
"","Home  Affairs  and  Disaster","","","",""
"","Management","40901 Advances  to  Public  Officers 1,000,000,000 600,000,000  2,000,000,000","","","—"
