"2 2","Minister  of  Buddha  Sasana,","","","",""
"","Religious  and  Cultural  Affairs","10101 Advances  to  Public  Officers","55,000,000","22,600,000 198,000,000","—"
"2 3","Minister  of  Finance","10201 Advances  to  Public  Officers","28,000,000","15,000,000 110,000,000","—"
"2 4","Minister  of  Defence","","10301 Advances  to  Public  Officers 245,000,000 223,000,000 375,000,000","","—"
"2 5","Minister  of  Mass  Media","10501 Advances  to  Public  Officers","6,000,000","4,000,000
35,000,000","—"
"2 6","Minister  of  Justice","11001 Advances  to  Public  Officers","48,000,000","13,000,000 110,000,000","—"
"2 7","Minister  of  Health","11101 Advances  to  Public  Officers","1,560,000,000","1,250,000,000
3,500,000,000","—"
"2 8","Foreign  Minister","11201 Advances  to  Public  Officers","40,000,000","35,000,000 164,000,000","—"
"2 9","Minister  of  Transport","11401 Advances  to  Public  Officers","13,000,000","5,000,000
45,000,000","—"
"3 0","Minister  of  Energy","11501 Advances  to  Public  Officers","2,000,000","500,000
20,000,000","—"
"3 1","Minister  of    Trade","11601 Advances  to  Public  Officers","20,000,000","3,500,000 180,000,000","—"
"3 2","Minister  of  Highways","11701 Advances  to  Public  Officers","24,000,000","11,000,000
75,000,000","—"
"3 3","Minister  of  Agriculture","11801 Advances  to  Public  Officers","95,000,000","55,000,000 315,000,000","—"
"3 4","Minister  of  Power","11901 Advances  to  Public  Officers","7,000,000","1,800,000
18,000,000","—"
"3 5","Minister  of    Lands","12201 Advances  to  Public  Officers","25,000,000","14,000,000 100,000,000","—"
"3 6","Minister  of  Urban  Development","","","",""
"","and  Housing","12301 Advances  to  Public  Officers","5,000,000","500,000
10,000,000","—"
"3 7","Minister  of  Education","12601 Advances  to  Public  Officers","3,637,800,000","1,700,000,000
7,700,000,000","—"
"3 8","Minister  of  Public  Services,","","","",""
"","Provincial  Councils  and  Local","","","",""
"","Government","13001 Advances  to  Public  Officers","40,000,000","32,000,000   107,000,000","—"
