"Head","Institution  by  whom","expenditure  is","","","",""
"No.","expenditure  is  incurred","authorised","","Rs.","Rs.","Rs."
"1 0","Commission  to  Investigate","Commission    to  Investigate","Programme  01-","2,400,000","—","2,400,000"
"","Allegations  of  Bribery  or","Allegations  of  Bribery  or","Operational","","",""
"","Corruption","Corruption  Commission","Activities","","",""
"","","Act    No.  19  of  1994","","","",""
"1 6","Parliament","Article  65  of  the  Constitution","Programme  01-","1,237,000","—","1,237,000"
"","","","Operational","","",""
"","","","Activities","","",""
"2 0","Department  of  Elections","Article  103  of  the  Constitution","Programme  01-","3,098,000","—","3,098,000"
"","","","Operational","","",""
"","","","Activities","","",""
"2 1","Auditor  General","Article  153  of  the  Constitution","Programme  01-","742,000","—","742,000"
"","","","Operational","","",""
"","","","Activities","","",""
"2 2","Office  of  the  Parliamentary","Article  156  of  the  Constitution","Programme  01-","780,000","—","780,000"
"","Commissioner  for","","Operational","","",""
"","Administration","","Activities","","",""
"111 Ministry  of  Health","","Medical  Ordinance  (Chp.  105)","Programme  01-","2,000","—","2,000"
"","","","Operational","","",""
"","","","Activities","","",""
