"REGIONAL MEMBERS",""
"Number of Shares","Capital Subscription"
"","(in million $)"
"Australia
36,912","3,691.2"
"Azerbaijan
2,541","254.1"
"Bangladesh
6,605","660.5"
"Brunei Darussalam
524","52.4"
"Cambodia
623","62.3"
"China
297,804","29,780.4"
"Georgia
539","53.9"
"India
83,673","8,367.3"
"Indonesia
33,607","3,360.7"
"Iran
15,808","1,580.8"
"Israel
7,499","749.9"
"Jordan
1,192","119.2"
"Kazakhstan
7,293","729.3"
"Korea
37,388","3,738.8"
"Kuwait
5,360","536.0"
"Kyrgyz Republic
268","26.8"
"Lao People’s Democratic Republic
430","43.0"
"Malaysia
1,095","109.5"
"Maldives
72","7.2"
"Mongolia
411","41.1"
"Myanmar
2,645","264.5"
