"140","ධීවර හා ජලජ සේපත්","29001","රජළේ නිලධාරීන්ට අත්තිකාරේ         25,000,000             25,000,000          130,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"141","ළවර� සංරක්්ෂණ","29101","රජළේ නිලධාරීන්ට අත්තිකාරේ         15,000,000             11,000,000            60,000,000","-"
"","හා ළවර� සේපත්","","",""
"","ක�මනාකරණ","","",""
"","ළදපාර්තළේන්තුව","","",""
"142","සත්ත්ව නි්ෂේපාදන හා","29201","රජළේ නිලධාරීන්ට අත්තිකාරේ         35,000,000             25,000,000          110,000,000","-"
"","ළසෞඛ‍ය ළදපාර්තළේන්තුව","","",""
"143","රබර් සංවර්ධන","29301","රජළේ නිලධාරීන්ට අත්තිකාරේ         21,000,000             20,000,000            80,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"144","ජාතික සත්ළවාේද‍යාන","29401","රජළේ නිලධාරීන්ට අත්තිකාරේ         40,000,000             20,000,000          120,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"145","වාණිජ ළදපාර්තළේන්තුව","29501","රජළේ නිලධාරීන්ට අත්තිකාරේ           3,000,000               2,500,000            20,000,000","-"
"146 ආනයන හා අපනයන","","29601","රජළේ නිලධාරීන්ට අත්තිකාරේ           8,000,000               5,000,000            25,000,000","-"
"","පාලන ළදපාර්තළේන්තුව","","",""
"147","සමාගේ ළරජිසේට්ාර්","29701","රජළේ නිලධාරීන්ට අත්තිකාරේ           8,000,000               6,000,000            35,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"148","මිනුේ ඒකක,  ප්‍රමිති සහ","29801","රජළේ නිලධාරීන්ට අත්තිකාරේ         10,000,000               6,500,000            45,000,000","-"
"","ළසේවා ළදපාර්තළේන්තුව","","",""
"149","ශ්‍රී ලංකා ජාතික බුදධිමය","29901","රජළේ නිලධාරීන්ට අත්තිකාරේ           5,000,000               4,000,000            20,000,000","-"
"","ළදපල කාර්යාලය","","",""
"150 ආහාර ළකාමසාරිසේ","","30001","රජළේ නිලධාරීන්ට අත්තිකාරේ           5,000,000               4,000,000            25,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
