"","","","සීමා 
බ
ැ
ර
 
ක� යුතු 
උපරිම සීමා","උපරිම සීමා"
"","","","රු
.
 
ල
ැ
බීේවල අවම 
රු
.","රු
."
"","","","සීමා",""
"","","","රු
.",""
"50","මහා ්භාරකාර","20501","රජළේ නිලධාරීන්ට අත්තිකාරේ           6,000,000               3,000,000            18,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"51","සංසේකෘතික කටයුතු","20601","රජළේ නිලධාරීන්ට අත්තිකාරේ         35,000,000             21,000,000          120,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"52","පුරාවිද‍යා ළදපාර්තළේන්තුව","20701","රජළේ නිලධාරීන්ට අත්තිකාරේ         65,000,000             45,000,000          190,000,000","-"
"53","ජාතික ළකෞතුකාගාර","20801","රජළේ නිලධාරීන්ට අත්තිකාරේ         25,000,000             11,000,000            87,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"54","ජාතික ළල්ඛනාරක්්ෂක","20901","රජළේ නිලධාරීන්ට අත්තිකාරේ         12,000,000               5,000,000            32,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"55","ප්‍රවෘත්ති ළදපාර්තළේන්තුව","21001","රජළේ නිලධාරීන්ට අත්තිකාරේ         15,000,000             10,000,000            60,000,000","-"
"56","රජළේ මුද්‍රණ","21101","රජළේ නිලධාරීන්ට අත්තිකාරේ         40,000,000             53,000,000          250,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"57","වි්භාග ළදපාර්තළේන්තුව","21201","රජළේ නිලධාරීන්ට අත්තිකාරේ         22,000,000             25,000,000            90,000,000","-"
"58","අධ‍යාපන ප්‍රකාශන","21301","රජළේ නිලධාරීන්ට අත්තිකාරේ         20,000,000             12,000,000            62,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"59","අධ‍යාපන ප්‍රකාශන","21302","ළපාත් මුද්‍රණය, ප්‍රචාරණය හා 
14,500,000,000  14,500,000,000","18,000,000,000  10,000,000,000"
"","ළදපාර්තළේන්තුව","","අළලවිය",""
