"ශීර්්ෂ","186","ඩිජිටල් ආර්ථික අමාත‍යවරයා","","",""
"","","වැඩසටහන 01","ළමළහයුේ වැඩසටහන","239,000,000","21,000,000"
"","","වැඩසටහන 02","සංවර්ධන වැඩසටහන","4,513,000,000","7,330,000,000"
"ශීර්්ෂ","227","පුදගලයින් ලියාපදිංචි කිරීළේ ළදපාර්තළේන්තුව","","",""
"","","වැඩසටහන 01","ළමළහයුේ වැඩසටහන","2,000,000,000","2,520,000,000"
"","","මහජන ආරක්්ෂක හා පාරලියම්න්තු කටයුතු අමාත‍යාංශ්ය","","",""
"","","පුනරාවරතන","","159,000,000,000",""
"","","මූලධන","","16,945,000,000",""
"","","පහත පරිදි වියදේ සැකසී ඇත:-","","",""
"ශීර්්ෂ","189","මහජන ආරක්්ෂක හා පාර්ලිළේන්තු කටයුතු අමාත‍යවරයා","","",""
"","","වැඩසටහන 01","ළමළහයුේ වැඩසටහන","17,100,000,000","2,545,000,000"
"ශීර්්ෂ","225","ළපාලිසේ ළදපාර්තළේන්තුව","","",""
"","","වැඩසටහන 01","ළමළහයුේ වැඩසටහන","136,100,000,000","8,200,000,000"
"ශීර්්ෂ","226","ආගමන හා විගමන ළදපාර්තළේන්තුව","","","2025 අංක 3 දරන විසර්ජන පනත"
"","","වැඩසටහන 01","ළමළහයුේ වැඩසටහන","5,800,000,000","6,200,000,000"
"","","කම්කරු අමාත‍යාංශ්ය","","",""
"","","පුනරාවරතන","","4,370,000,000",""
"","","මූලධන","","1,700,000,000",""
"","","පහත පරිදි වියදේ සැකසී ඇත:-","","",""
"ශීර්්ෂ","193","කේකරු අමාත‍යවරයා","","",""
"","","වැඩසටහන 01","ළමළහයුේ වැඩසටහන","220,000,000","52,000,000"
"","","වැඩසටහන 02","සංවර්ධන වැඩසටහන","150,000,000","6,000,000"
"ශීර්්ෂ","221","කේකරු ළදපාර්තළේන්තුව","","",""
"","","වැඩසටහන 01","ළමළහයුේ වැඩසටහන","2,180,000,000","910,000,000"
"","","වැඩසටහන 02","සංවර්ධන වැඩසටහන","1,220,000,000","29
                       710,000,000"
