"82","රාජ‍ය ්භා්ෂා","23601","රජළේ නිලධාරීන්ට අත්තිකාරේ           6,000,000               4,000,000            18,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"83","ජාතික ක්‍රමසේපාදන","23701","රජළේ නිලධාරීන්ට අත්තිකාරේ           4,000,000               4,000,000            13,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"84","රාජ‍ය මූල‍ය ප්‍රතිපත්ති","23801","රජළේ නිලධාරීන්ට අත්තිකාරේ           3,800,000               3,000,000            11,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"85","විළදශ සේපත්","23901","රජළේ නිලධාරීන්ට අත්තිකාරේ           5,500,000               6,000,000            21,800,000","-"
"","ළදපාර්තළේන්තුව","","",""
"86","ජාතික අයවැය","24001","රජළේ නිලධාරීන්ට අත්තිකාරේ         11,000,000 
             6,000,000            26,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"87","රාජ‍ය ව‍යාපාර","24101","රජළේ නිලධාරීන්ට අත්තිකාරේ           7,000,000               3,500,000            18,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"88","ක�මනාකරණ ළසේවා","24201","රජළේ නිලධාරීන්ට අත්තිකාරේ           5,000,000               4,000,000            18,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"89","සංවර්ධන මූල‍ය","24301","රජළේ නිලධාරීන්ට අත්තිකාරේ           4,000,000               4,000,000            12,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"90","ළව�ඳ හා ආළයාේජන","24401","රජළේ නිලධාරීන්ට අත්තිකාරේ           5,000,000               3,000,000            15,000,000","-"
"","ප්‍රතිපත්ති ළදපාර්තළේන්තුව","","",""
"91","රාජ‍ය මුදල්","24501","රජළේ නිලධාරීන්ට අත්තිකාරේ           5,000,000               4,000,000            13,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
"92","ළදශීය ආදායේ","24601","රජළේ නිලධාරීන්ට අත්තිකාරේ         70,000,000             90,000,000          400,000,000","-"
"","ළදපාර්තළේන්තුව","","",""
