"134","கமத்சதறாழில்​","28501
அைெ​","","","",""
"","திணைக்களம்","அலுவலர்களுக்கறான​","","","",""
"","","முற்்பைம்","​500,000,000​","335,500,000​","​1,400,000,000​","​-​"
"135","கமத்சதறாழில்​","28502
விவெறாயப்​்பண்ணை​","","","",""
"5","திணைக்களம்","்பைறாமறாிப்பு,​விணதகள்​","","","",""
"","","விற்்பணன","​1,250,000,000​","​1,250,000,000​","​125,000,000​","​-​"
"136","கறாைி​ஆணையறாளர்​","28601
அைெ​","","","",""
"","நறாயகம்​திணைக்களம்","அலுவலர்களுக்கறான​","","","",""
"","","முற்்பைம்","​40,000,000​","​26,000,000​","​100,000,000​","​-​"
"137
10","கறாைி​உறாித்து​நிர்ையத்​","28701
அைெ​","","","",""
"","திணைக்களம்","அலுவலர்களுக்கறான​","","","",""
"","","முற்்பைம்","80,000,000​","​40,000,000​","322,000,000​","​-​"
"138","இலங்ணக​நில​அளணவ​","28801
அைெ​","","","",""
"","ஆணையறாளர்​நறாயகம்​","அலுவலர்களுக்கறான​","","","",""
"15","திணைக்களம்","முற்்பைம்","305,000,000​","200,000,000​","1,000,000,000​","​-​"
"139","ஏற்றுமதி​கமத்சதறாழில்​","28901
அைெ​","","","",""
"","திணைக்களம்","அலுவலர்களுக்கறான​","","","",""
"","","முற்்பைம்","80,000,000​","​59,000,000​","220,000,000​","​-​"
"140","க்டற்ச்றறாழில்​மற்றும்​","29001
அைெ​","","","",""
"20","நீைக​வளமூலங்கள்​","அலுவலர்களுக்கறான​","","","",""
"","திணைக்களம்","முற்்பைம்","58,000,000​","​35,000,000​","235,489,000​","​-​"
"141","கணைமயறாைம்​ம்பைல்​","29101
அைெ​","","","",""
"","மற்றும்​கணைமயறாை​","அலுவலர்களுக்கறான​","","","",""
"","மூலவள​முகறாணமத்துவ​","முற்்பைம்","","","",""
"","திணைக்களம்","","27,000,000​","​16,000,000​","​90,000,000​","​-​"
"25
142","கறால்நண்ட​உற்்பத்தி​","29201
அைெ​","","","",""
"","மற்றும்​சுகறாதறாைத்​","அலுவலர்களுக்கறான​","","","",""
"","திணைக்களம்","முற்்பைம்","51,000,000​","​35,000,000​","​219,000,000​","​-​"
"143","இ்றப்்பர்​அ்பிவிருத்தித்​","29301
அைெ​","","","",""
"","திணைக்களம்","அலுவலர்களுக்கறான​","","","",""
"30","","முற்்பைம்","42,000,000​","27,000,000​","106,000,000​","​-​"
