"Serial","Name of the","Chainage At","Area of Inter-","","Type & Roads connected at the Interchange","",""
"No.","Interchange","km","change","","","",""
"","","","","","Left","","Right"
"","","","m2","","","",""
"","","","","Type","Connecting to","Type","Connecting to"
"1","Godagama","124+806","164,293.09","NH","Akuressa","NH","Matara"
"","","","","","(Matara -","","(Matara -"
"","","","","","Akuressa Road","","Akuressa Road"
"","","","","","A024)","","A024)"
"2","Aparekka","135+781","67,840.95","NH","Yatiyana","NH","Meddewatta"
"","","","","","(Meddewatte","","(Meddewatte"
"","","","","","- Kekanadure -","","- Kekanadure -"
"","","","","","Yatiyana Road","","Yatiyana Road"
"","","","","","B284)","","B284)"
"","","","","","","PRDA","Udaaparekka -"
"","","","","","","","Rathmale Road"
"3","Beliatta","151+249","111,562.07","NH","Walasmulla","NH","Beliatta"
"","","","","","(Beliatta -","","(Beliatta - Walas-"
"","","","","","Walasmulla","","mulla Road"
"","","","","","Road B054)","","B054)"
"4","Kasagala","163+456","171,029","NH","Weeraketiya","NH","Ranna (Rana"
"","","","","","(Ranna-Udaya-","","Udayala-"
"","","","","","la-Weeraketiya","","Weeraketiya Road"
"","","","","","Road B387)","","B387)"
