"","தலைப்பு","","","","ம
ீ
ண்டுவரும்","மூைதன"
"","இை.இை.","","","","செைவினம்","செைவினம்"
"","","","","","ரூபாரூபா","ரூபாரூபா"
"","தலைப்பு","312","மேல் ோ்காை சலப","","",""
"","","","நி்கழ்்சசித்திட்்டம் 01","சசயல்முலை்ச சசயற்பாடு்கள்","85,000,000,000","-"
"","","","நி்கழ்்சசித்திட்்டம் 02","அபிவிருத்தி்ச சசயற்பாடு்கள்","-","8,000,000,000"
"","தலைப்பு","313","ேத்திய ோ்காை சலப","","",""
"5","","","நி்கழ்்சசித்திட்்டம் 01","சசயல்முலை்ச சசயற்பாடு்கள்","69,800,000,000","-"
"","","","நி்கழ்்சசித்திட்்டம் 02","அபிவிருத்தி்ச சசயற்பாடு்கள்","-","9,500,000,000"
"","தலைப்பு","314","சதன் ோ்காை சலப","","",""
"","","","நி்கழ்்சசித்திட்்டம் 01","சசயல்முலை்ச சசயற்பாடு்கள்","66,820,000,000","-"
"","","","நி்கழ்்சசித்திட்்டம் 02","அபிவிருத்தி்ச சசயற்பாடு்கள்","-","9,075,000,000"
"10","தலைப்பு","315","வ்ட ோ்காை சலப","","",""
"","","","நி்கழ்்சசித்திட்்டம் 01","சசயல்முலை்ச சசயற்பாடு்கள்","47,800,000,000","-"
"","","","நி்கழ்்சசித்திட்்டம் 02","அபிவிருத்தி்ச சசயற்பாடு்கள்","-","10,250,000,000"
"","தலைப்பு","316","வ்ட மேல் ோ்காை சலப","","",""
"","","","நி்கழ்்சசித்திட்்டம் 01","சசயல்முலை்ச சசயற்பாடு்கள்","63,730,000,000","-"
"15","","","நி்கழ்்சசித்திட்்டம் 02","அபிவிருத்தி்ச சசயற்பாடு்கள்","-","9,000,000,000"
"","தலைப்பு","317","வ்ட ேத்திய ோ்காை சலப","","",""
"","","","நி்கழ்்சசித்திட்்டம் 01","சசயல்முலை்ச சசயற்பாடு்கள்","39,780,000,000","-"
"","","","நி்கழ்்சசித்திட்்டம் 02","அபிவிருத்தி்ச சசயற்பாடு்கள்","-","9,315,000,000"
