"","PART I : SEC. (I) - GAZETTE    EXTRAORDINARY   OF   THE  DEMOCRATIC   SOCIALIST    REPUBLIC    OF   SRI    LANKA - 29.10.2019","","","","","",""
"","","","","SCHEDULE","","",""
"H S","H S","","","Description","Customs Duty","",""
"Hdg.","Code","","","","Pref.","Gen.","Unit"
"","","","","","","","of Qty."
"(1)","(2)","","","(3)","(4)","(5)","(6)"
"27.10","2710.19.41","----","","Super Diesel that contains Sulphur not exceeding","","Rs. 15","Kg"
"","","","10 mg/kg (ppm)","","","per l",""
"","2710.19.49","----","Other","","","Rs. 15","Kg"
"","","","","","","per l",""
