"","","","","","","","க(cid:8117)டைள  அைம(cid:8120)தி(cid:8094)(cid:8122)",""
"","","","","","","ப(cid:8126)றிய","ப
ி
(cid:8121)","வ
ி
பர(cid:8113)"
"","","","","","","வ
ி
பர(cid:8113)க(cid:8128)","","க(cid:8128)"
"181","0.3777","மாரசி(cid:8113)ஹ (cid:8089)திய(cid:8121)ேசலாேக","498091695v","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","","–"
"","","ஆந(cid:8120)தவதி ெமணிேக","","","","","",""
"","","ஆ(cid:8074)கலவ(cid:8119)த, தல(cid:8123)ெமெஹர,","","","","","",""
"","","ப(cid:8121)னல","","","","","",""
"275","0.2993","பிரேதச சைப - ப(cid:8121)னல","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","","–"
"276","0.3410","பிரேதச சைப - ப(cid:8121)னல","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","","–"
"277","0.9865","பிரேதச சைப - ப(cid:8121)னல","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","","–"
