"","","Time  frequency  of  valuation  of","","",""
"Type  of  Non-","","","","",""
"No.","","","","",""
"","such  Asset","","","",""
"Financial  Asset","","","","",""
"","","Once  in  every  five  years,  as  at  31st","","",""
"1.    Lands","","","","",""
"","December","of","the","relevant","year."
"","","However,  if  there  is  any  incident  that","","",""
"2.    Buildings","","","","",""
"","","causes  a  significant  change  in  the  value","","",""
"","","of  these  assets,  value  of  such  assets  as","","",""
"3.    Structures","","","","",""
"","","at  31st  December  of  that  particular  year","","",""
"","","shall  be  assessed.  Revaluation  of  the","","",""
"4.    Plant and","","","","",""
"","","asset  subjected  to  significant  change  in","","",""
"machinery","","","","",""
"","","the  value,  for  practical  reasons,  may  be","","",""
"","","done  as  at  31st  December  of  the  year","","",""
"5.    Vehicles","","","","",""
"","","which  completes  five  years  from  the","","",""
"","","new  valuation  or  as  at  31st  December","","",""
"6.        Office  equipment","","","","",""
"","","of  the  year  which  completes  five  years","","",""
"and  furniture","","","","",""
"","","from  the  immediate  previous  valuation","","",""
"","","as  the  case  may  be.","","",""
