"","","","Recurrent","Capital"
"","Head No.","","Expenditure","Expenditure"
"","","","Rs.","Rs."
"","head  311 Department of national Physical Planning","","",""
"","","Programme 01
operational activities","221,000,000","43,000,000"
"","head  332 Department of national community Water Supply","","",""
"","","Programme 01
operational activities","570,000,000","2,719,000,000"
"5","","Ministry of Rural Development, Social Security and Community Empowerment","",""
"","","Recurrent
       24,490,000,000","",""
"","","Capital
 5,560,000,000","",""
