"","YS¾I 328","ñksian,  yd  /lSrlaId  fomd¾;fïka;=j","",""
"","","jevigyk  01  fufyhqï  jevigyk","","573,000,000              8,000,000"
"","","jevigyk  02  ixj¾Ok  jevigyk","","-
           16,000,000"
"","","l%
Svd yd fh!jk lghq;= wud;HdxYh","",""
"5","","mqkrdj¾;k","6,500,000,000",""
"","","uQ,Ok","4,000,000,000",""
"","","my;  mßÈ  úhoï  ieliS  we;  :—","",""
"","YS¾I  194","l%
Svd  yd  fh!jk  lghq;=  wud;Hjrhd","",""
"","","jevigyk  01  fufyhqï  jevigyk","","1,205,000,000                     413,000,000"
"10","","jevigyk  02  ixj¾Ok  jevigyk","","3,695,000,000               2,587,000,000"
"","YS¾I  219","l%
Svd  ixj¾Ok  fomd¾;fïka;=j","",""
"","","jevigyk  01  fufyhqï  jevigyk","","150,000,000             20,000,000"
"","","jevigyk  02  ixj¾Ok  jevigyk","","1,450,000,000                     980,000,000"
"","","jdßud¾.  wud;HdxYh","",""
"15","","mqkrdj¾;k","8,574,000,000",""
"","","uQ,Ok","75,426,000,000",""
"","","my;  mßÈ  úhoï  ieliS  we;  :—","",""
"","YS¾I 198","jdßud¾.  wud;Hjrhd","",""
"","","jevigyk  01  fufyhqï  jevigyk","","557,000,000                     251,000,000"
"20","","jevigyk  02  ixj¾Ok  jevigyk","","3,700,000,000            54,262,000,000"
"","YS¾I 282","jdßud¾.  fomd¾;fïka;=j","",""
"","","jevigyk  01  fufyhqï  jevigyk","","1,006,000,000             73,000,000"
"","","jevigyk  02  ixj¾Ok  jevigyk","","3,311,000,000           20,840,000,000"
"","","tl;=j","","2,651,422,273,000   1,209,424,515,000"
