"","","","","","",",eîïj,","",""
"","","","","","","wju iSud","",""
"","","","","","re'","re'","re'","re'"
"","161","ëjr  yd  c,c  iïm;a","","","","","",""
"","","fomd¾;fïka;=j","29001","rcfha  ks,Odßkag  w;a;sldrï","30""000""000","20""500""000","110""000""000","-"
"","162","fjr<  ixrlaIK  yd  fjr<  iïm;a","","","","","",""
"","","l<ukdlrK  fomd¾;fïka;=j","29101","rcfha  ks,Odßkag  w;a;sldrï","15""000""000","9""500""000","48""000""000","-"
"5","163","i;a;aj  ksIamdok  yd  fi!LH","","","","","",""
"","","fomd¾;fïka;=j","29201","rcfha  ks,Odßkag  w;a;sldrï","40""000""000","23""000""000","120""000""000","-"
"","164","rn¾  ixj¾Ok  fomd¾;fïka;=j","29301","rcfha  ks,Odßkag  w;a;sldrï","21""000""000","15""000""000","60""000""000","-"
"","165","cd;sl  i;afjdaoHdk","","","","","",""
"","","fomd¾;fïka;=j","29401","rcfha  ks,Odßkag  w;a;sldrï","38""000""000","15""000""000","105""000""000","-"
"10","166","jd‚c  fomd¾;fïka;=j","29501","rcfha  ks,Odßkag  w;a;sldrï","6""500""000","3""500""000","22""000""000","-"
"","167","wdkhk yd wmkhk md,k","","","","","",""
"","","fomd¾;fïka;=j","29601","rcfha  ks,Odßkag  w;a;sldrï","5""100""000","2""500""000","20""000""000","-"
"","168","iud.ï  frðiag%d¾  fomd¾;fïka;=j","29701","rcfha  ks,Odßkag  w;a;sldrï","8""600""000","3""700""000","25""000""000","-"
