"","Head","","Recurrent","Capital"
"","No.","","Expenditure","Expenditure"
"","","","Rs.","Rs."
"","Head   309","Department of Buildings","",""
"","","Programme 01 
Operational Activities","201,000,000","12,000,000"
"","","Programme 02  
Development Activities","524,000,000","61,000,000"
"","Head   310","Department of Government Factories","",""
"5","","Programme 02  
Development Activities","227,000,000","186,000,000"
"","Head   311","Department of National Physical Planning","",""
"","","Programme 01 
Operational Activities","218,000,000","25,000,000"
"","Head   332","Department of National Community Water Supply","",""
"","","Programme 01 
Operational Activities","640,000,000","3,000,000,000"
"10","","Ministry of Rural Development, Social Security and Community Empowerment","",""
"","","Recurrent 
 
 27,400,000,000","",""
"","","Capital 
 
 11,200,000,000","",""
"","Made up as follows :-","","",""
"","Head   124","Minister of Rural Development, Social Security and Community Empowerment","",""
"15","","Programme 01 
Operational Activities","280,700,000","25,500,000"
"","","Programme 02  
Development Activities","1,657,700,000","6,771,000,000"
