"","Head   318","Uva Provincial Council",""
"","","Programme 01 
Operational Activities","44,900,000,000  
 -"
"","","Programme 02  
Development Activities","-    
 9,775,000,000"
"","Head   319","Sabaragamuwa Provincial Council",""
"5","","Programme 01 
Operational Activities","55,800,000,000  
 -"
"","","Programme 02  
Development Activities","-    
 9,525,000,000"
"","Head   321","Eastern Provincial Council",""
"","","Programme 01 
Operational Activities","59,370,000,000  
 -"
"","","Programme 02  
Development Activities","-     10,560,000,000"
"10","","Ministry of Plantation and Community Infrastructure",""
"","","Recurrent 
 
 6,000,000,000",""
"","","Capital 
 
 12,000,000,000",""
"","Made up as follows :-","",""
"","Head   135","Minister of Plantation and Community Infrastructure",""
"15","","Programme 01 
Operational Activities","1,668,000,000  
 176,000,000"
"","","Programme 02  
Development Activities","3,710,000,000  
 10,678,000,000"
"","Head   293","Department of Rubber Development",""
"","","Programme 02  
Development Activities","472,000,000  
 846,000,000"
"","Head   337","Department of Cinnamon  Development",""
"20","","Programme 02 
Development Activities","150,000,000  
 300,000,000"
