"Head","","","Recurrent","Capital","22"
"No.","","","Expenditure","Expenditure",""
"","","","Rs.","Rs.",""
"","Ministry  of  Mass  Media  and  Information","","","",""
"","Recurrent","1,518,372,000","","",""
"","Capital","686,125,000","","",""
"Made  up  as  follows  :—","","","","",""
"Head","122 Minister  of  Mass  Media  and  Information","","","",""
"","Programme  01
Operational  Activities","","97,567,000","62,000,000",""
"","Programme  02
Development  Activities","","197,000,000","345,500,000","Appropriation Act, No. 20 of 2010"
"Head","210
Department  of  Information","","","",""
"","Programme  01
Operational  Activities","","132,790,000","155,375,000",""
"Head","211
Department  of  Government  Printer","","","",""
"","Programme  01
Operational  Activities","","1,091,015,000","123,250,000",""
"","Ministry  of  Construction,  Engineering  Services,","","","",""
"","Housing  and  Common  Amenities","","","",""
"","Recurrent","630,920,000","","",""
"","Capital","1,993,070,000","","",""
"Made  up  as  follows  :—","","","","",""
