"","Spending  Ministry/Department/","Law  under  which  expenditure","","","",""
"Head","Institute","is  allocated","Expenditure Programme","Recurrent","Capital","Total"
"No.","","","","Rs.","Rs.","Rs."
"1","His Excellency the President","Article  36  of  the  Constitution","Programme 01-","1,470,000","—","1,470,000"
"","","","Operational  Activities","","",""
"4","Judges of the Superior Courts","Article  108  of  the  Constitution","Programme 01-","28,000,000","—","28,000,000"
"","","","Operational  Activities","","",""
"16","Parliament","Article  65  of  the  Constitution","Programme 01-","970,000","—","970,000"
"","","","Operational  Activities","","",""
"6","Public  Service  Commission","Article  54  of  the  Constitution","Programme 01-","3,660,000","—","3,660,000"
"","","","Operational  Activities","","",""
"7","Judicial  Service  Commission","Article  111  of  the  Constitution","Programme 01-","1,227,000","—","1,227,000"
"","","","Operational  Activities","","",""
"8","National  Police  Commission","Article  155  of  the  Constitution","Programme 01-","3,113,000","—","3,113,000"
"","","","Operational  Activities","","",""
"10","Commission  to  Investigate","Bribery or Corruption","Programme 01-","2,400,000","—","2,400,000"
"","Allegations of Bribery or","Commission  Act No. 19 of 1994","Operational  Activities","","",""
"","Corruption","","","","",""
"20","Department of Elections","Article  103  of  the  Constitution","Programme 01-","3,098,000","—","3,098,000"
"","","","Operational  Activities","","",""
"21","Auditor General","Article  153  of  the  Constitution","Programme 01-","742,000","—","742,000"
"","","","Operational  Activities","","",""
"22","Office of the Parliamentary","Article  156  of  the  Constitution","Programme 01-","780,000","—","780,000"
"","Commissioner  for","","Operational  Activities","","",""
"","Administration","","","","",""
