"","110","District  Secretariat,  Kandy
25801 Advances  to  Public  Officers      70,000,000      61,000,000  250,000,000","—"
"","111","District  Secretariat  ,  Matale
25901 Advances  to  Public  Officers
53,000,000
45,000,000 220,000,000","—"
"","112","District  Secretariat,  Nuwara-Eliya
26001 Advances  to  Public  Officers
40,000,000
35,000,000 120,000,000","—"
"","113","District  Secretariat,  Galle
26101 Advances  to  Public  Officers
80,000,000
65,000,000 300,000,000","—"
"5","114","District  Secretariat,  Matara
26201 Advances  to  Public  Officers
80,000,000
60,000,000 275,000,000","—"
"","115","District  Secretariat,  Hambantota
26301 Advances  to  Public  Officers
50,000,000     44,000,000   250,000,000","—"
"","116","District  Secretariat/",""
"","","Kachcheri-Jaffna
26401 Advances  to  Public  Officers
70,000,000
  55,000,000   225,000,000","—"
"","117","District  Secretariat/  Kachcheri-",""
"10","","Mannar
26501 Advances  to  Public  Officers     15,000,000       12,000,000     65,000,000","—"
"","118","District  Secretariat/  Kachcheri-",""
"","","Vavuniya
26601 Advances  to  Public  Officers
  14,000,000       13,000,000
  65,000,000","—"
"","119","District  Secretariat/  Kachcheri-",""
"","","Mullaitivu
26701 Advances  to  Public  Officers     14,000,000
      9,000,000
  55,000,000","—"
"15","120","District  Secretariat/  Kachcheri-",""
"","","Killinochchi
26801 Advances  to  Public  Officers     14,000,000     11,000,000     50,000,000","—"
"","121","District  Secretariat/  Kachcheri-",""
"","","Batticaloa
26901 Advances  to  Public  Officers      40,000,000     32,000,000    140,000,000","—"
"","122","District  Secretariat  -  Ampara
27001 Advances  to  Public  Officers     70,000,000     50,000,000    245,000,000","—"
"20","123","District  Secretariat/  Kachcheri-",""
"","","Trincomalee
27101 Advances  to  Public  Officers     35,000,000     24,000,000   140,000,000","—"
"","124","District  Secretariat,  Kurunagala
27201 Advances  to  Public  Officers     85,000,000       84,000,000   350,000,000","—"
"","125","District  Secretariat,  Puttalam
27301 Advances  to  Public  Officers     50,000,000       50,000,000   220,000,000","—"
"","126","District  Secretariat,  Anuradhapura 27401 Advances  to  Public  Officers     65,000,000     62,000,000   280,000,000","—"
"25","127","District  Secretariat,  Polonnaruwa
27501 Advances  to  Public  Officers     30,000,000       25,000,000   120,000,000","—"
"","128","District  Secretariat,  Badulla
27601 Advances  to  Public  Officers     60,000,000     46,000,000   220,000,000","—"
