"jiyg;G","304","","tspkz;lytpay; jpizf;fsk;","","","",""
"","","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","262>385>000","43>000>000","",""
"","","","mQ;ry;> mQ;ry; Nritfs; kw;Wk; K];ypk; rka mYty;fs;","","","",""
"","","","mikr;R","","","",""
"","","","kPz;LtUk; nrytpdk;
12>035>759>000","","","",""
"","","","%yjdr; nrytpdk;
514>400>000","","","",""
"","mikT tUkhW :—","","","","","",""
"jiyg;G","108","","mQ;ry;> mQ;ry; Nritfs; kw;Wk; K];ypk; rka mYty;fs;","","","",""
"","","","mikr;rh;","","","",""
"","","","epfo;r;rpj;jpl;lk;   01   nray;Kiwr; nraw;ghLfs;","125>469>000","11>200>000","",""
"jiyg;G","202","","K];ypk; rka gz;ghl;L mYty;fs; jpizf;fsk;","","","xJf;fPl;Lr; rl;lk;","2016 Mk; Mz;bd; 24 Mk; ,yf;f>"
"","","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","80>655>000","17>200>000","",""
"","","","","","","",""
"jiyg;G","308","","jghy; jpizf;fsk;","","",";",""
"","","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;
;","11>829>635>000","486>000>000","",""
"","","eP","Pjp mikr;R","","","",""
"","","","kPz;LtUk; nrytpdk;
7>426>360>000","","","",""
"","","","%yjdr; nrytpdk;
2>804>535>000","","","",""
"","mikT tUkhW :—","","","","","",""
"jiyg;G","110","","ePjp mikr;rh;","","","",""
"","","","epfo;r;rpj;jpl;lk;   01   nray;Kiwr; nraw;ghLfs;","788>447>000","227>950>000","","15"
